,UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C18BASIC,C18IPUG,C18IPGRD,C18UGPRF,C18ENPRF,C18SZSET,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
495,141811,Leeward Community College,Leeward CC / LCC,96-045 Ala Ike,Pearl City,HI,96782-3366,15,8,Carlos Penaloza,Chancellor,8084550011,996000354,195736272,454900,1,www.leeward.hawaii.edu/,www.leeward.hawaii.edu/enroll,www.leeward.hawaii.edu/finaid,https://universityofhawaii.liaisoncas.com/applicant-ux/#/login,www.leeward.hawaii.edu/files/netpricecalculator/,www.leeward.hawaii.edu/military, ,www.leeward.hawaii.edu/ki,4,2,1,4,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,2,1,3,2,11,40,2,3,1,University of Hawaii Board of Regents                                           ,115010,46520,1,-2,-2,15003,Honolulu County,1501,-157.983771,21.39267,68,1,1,412,1,901,1339,1351,2772,2240,4123,2252,4111,6363
496,141839,University of Hawaii Maui College,UH Maui College / Maui College,310 W Kaahumanu Ave,Kahului,HI,96732-1617,15,8,Lui Hokoana,Chancellor,8089843500,996000354,195736207,161500,1,maui.hawaii.edu/,maui.hawaii.edu/admissions/,maui.hawaii.edu/financial,https://universityofhawaii.liaisoncas.com/applicant-ux/#/login,maui.hawaii.edu/netpricecalculator/,maui.hawaii.edu/veterans/, ,maui.hawaii.edu/disability/,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,5,2,9,14,12,40,2,2,1,University of Hawaii Board of Regents                                           ,115010,27980,1,-2,-2,15009,Maui County,1502,-156.477252,20.88956,192,1,1,412,1,278,565,591,1502,843,2093,869,2067,2936
497,141981,University of Hawaii-West Oahu,UH West Oahu / UHWO,91-1001 Farrington Highway,Kapolei,HI,96707-4507,15,8,Maenette KP Benham,Chancellor,8086892800,996000354,195737551,2107800,1,https://westoahu.hawaii.edu/,https://westoahu.hawaii.edu/admissions/,https://westoahu.hawaii.edu/financial-aid/,https://universityofhawaii.liaisoncas.com/applicant-ux/#/login,https://westoahu.hawaii.edu/financial-aid/net-price-calculator/,https://westoahu.hawaii.edu/admissions/military-veteran/, ,https://westoahu.hawaii.edu/disabilityservices/,1,1,1,5,1,2,30,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,22,15,0,5,2,9,22,22,31,2,2,1,University of Hawaii Board of Regents                                           ,115010,46520,1,-2,-2,15003,Honolulu County,1501,-158.056403,21.35531,135,1,1,412,1,596,1163,437,972,1759,1409,1033,2135,3168
498,141990,Windward Community College,Windward CC / WCC,45-720 Keaahala Rd,Kaneohe,HI,96744-3528,15,8,Ardis Eschenberg,Chancellor,8082357400,996000354,195306753,1122000,1,https://windward.hawaii.edu/,https://windward.hawaii.edu/how-to-apply/admissions-records/,https://windward.hawaii.edu/paying-for-college/financial-aid/,https://universityofhawaii.liaisoncas.com/applicant-ux/#/login,https://windward.hawaii.edu/paying-for-college/financial-aid/net-price-calculator/,https://windward.hawaii.edu/paying-for-college/va-educational-benefits/, ,https://windward.hawaii.edu/services-for-students/disabilities-services/,4,2,1,4,1,2,40,1,2,-2,2,2,22,1,A,-2,-2,-2,1,1,1,1,1,4,3,1,0,1,1,2,3,11,40,2,2,1,University of Hawaii Board of Regents                                           ,115010,46520,1,-2,-2,15003,Honolulu County,1502,-157.813307,21.407051,71,1,1,412,1,184,360,561,1194,544,1755,745,1554,2299
499,142115,Boise State University,Boise State,1910 University Dr,Boise,ID,83725,16,7,Dr. Marlene Tromp,President,2084261000,820290701,72995848,161600,1,https://www.boisestate.edu/,https://www.boisestate.edu/admissions/,https://www.boisestate.edu/financialaid/,https://www.boisestate.edu/admissions/apply/,https://fs.boisestate.edu/financialaid/Net+Price+Calculator.html,https://veterans.boisestate.edu/,https://www.boisestate.edu/ir/data-and-reporting/student-right-to-know/,https://www.boisestate.edu/eac/,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,16,17,18,9,4,15,17,18,21,2,5,1,Idaho State Board of Education                                                  ,116010,14260,1,147,-2,16001,Ada County,1602,-116.203301,43.604284,97,1,1,412,1,6170,8051,3952,5896,14221,9848,10122,13947,24069
500,142179,College of Eastern Idaho,CEI,1600 S 25th E,Idaho Falls,ID,83404-5788,16,7,Rick Aman,President,2.08535E+13,822124304,80782312,1113300,1,www.cei.edu/,www.cei.edu/admissions,www.cei.edu/financial-aid,https://www.applyweb.com/eitcapp/,www.cei.edu/NPCalc/index.html,www.cei.edu/financial-aid/veterans-services,www.cei.edu/student-right-to-know,www.cei.edu/dsr,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,7,3,0,2,1,1,9,1,40,2,2,1,Idaho State Board of Education                                                  ,116010,26820,1,292,-2,16019,Bonneville County,1602,-111.985519,43.486041,83,2,1,412,1,233,325,356,889,558,1245,589,1214,1803
501,142276,Idaho State University,ISU,921 S 8th Ave,Pocatello,ID,83209,16,7,Kevin Satterlee,President,2082822700,826000924,78341468,162000,1,www.isu.edu/,https://www.isu.edu/future/,www.isu.edu/finaid/,https://www.isu.edu/apply/,https://www.isu.edu/financialaid/consumer-information/net-price-calculator/,https://www.isu.edu/veterans/,https://www.isu.edu/media/libraries/academic-affairs/institutional-research/graduation-statistics/Student-Right-To-Know.pdf,https://www.isu.edu/disabilityservices/,1,1,1,9,1,1,11,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,16,16,15,7,4,12,17,16,16,2,4,2,-2,-2,38540,1,-2,-2,16005,Bannock County,1602,-112.432312,42.863832,99,1,1,412,1,2992,4096,1877,2801,7088,4678,4869,6897,11766
502,142285,University of Idaho,UIdaho,875 Perimeter Drive MS 2282,Moscow,ID,83844-2282,16,7,Scott Green,President,8888843246,826000945,75746271,162600,1,www.uidaho.edu/,www.uidaho.edu/admissions,www.uidaho.edu/financialaid,www.uidaho.edu/admissions/apply,www.uidaho.edu/financial-aid/cost-of-attendance,www.uidaho.edu/DOS/veteransaffairs,www.webpages.uidaho.edu/ira/retention/retention.htm,www.uidaho.edu/current-students/cdar,1,1,1,9,1,1,11,1,2,2,1,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,16,17,17,13,4,13,16,16,15,1,4,2,-2,-2,34140,2,446,-2,16057,Latah County,1601,-117.014167,46.727406,99,1,1,412,1,3919,3971,1388,1513,7890,2901,5307,5484,10791
503,142328,Lewis-Clark State College,LCSC,500 8th Ave,Lewiston,ID,83501-2698,16,7,Dr. Cynthia Pemberton,President,2087925272,826000935,76630623,162100,1,www.lcsc.edu/,www.lcsc.edu/admissions/,www.lcsc.edu/financialaid/,www.lcsc.edu/admissions/applying-to-lcsc/,connect.lcsc.edu/npcalc, , ,www.lcsc.edu/disability-services/,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,22,18,0,7,2,9,22,22,32,2,2,2,-2,-2,30300,1,-2,-2,16069,Nez Perce County,1601,-117.024875,46.412199,135,1,1,412,1,803,1358,538,1157,2161,1695,1341,2515,3856
504,142407,Aveda Institute-Twin Falls, ,837 Pole Line Road Suite 103,Twin Falls,ID,83301,16,7,Nathan Shaw,Owner,2087337777,800817059, ,987300,1,www.avedaidaho.com/, ,www.avedaidaho.com/#!financial-aid/cr91, ,www.avedaidaho.com/#!net-price-calculator/ccxs, , ,www.avedaidaho.com/,9,3,3,2,1,2,0,2,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,46300,1,-2,-2,16083,Twin Falls County,1602,-114.461545,42.593567,33,2,1,412,1,6,47,1,22,53,23,7,69,76
505,142443,North Idaho College,NIC,1000 West Garden Avenue,Coeur d'Alene,ID,83814-2199,16,7,Rick MacLennan,President,2087693300,826000936,20232484,162300,1,www.nic.edu/,www.nic.edu/admissions/,www.nic.edu/Websites/index.asp?dpt=29,https://www.nic.edu/future/,www.nic.edu/financialaid/npcalc.htm,www.nic.edu/websites/default.aspx?dpt=12&pageID=339,www.nic.edu/websites/default.aspx?dpt=29&pageId=2239,www.nic.edu/websites/default.aspx?dpt=16&pageId=,4,2,1,4,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,1,1,3,4,2,40,2,2,2,-2,-2,17660,1,518,-2,16055,Kootenai County,1601,-116.798905,47.67569,68,1,1,412,1,815,975,954,1993,1790,2947,1769,2968,4737
506,142559,College of Southern Idaho, ,315 Falls Ave.,Twin Falls,ID,83301,16,7,L. Dean Fisher,President,2087339554,820261628,82845439,161900,1,www.csi.edu/,www.csi.edu/admissions/,www.csi.edu/financial-aid/,www.csi.edu/apply/,www.csi.edu/financial-aid/net-price-calculator/,www.csi.edu/prospectiveStudents_/studentServices/residency/,www.csi.edu/studentHandbook/rightToKnow.asp,www.csi.edu/disability-services/,1,1,1,5,1,2,30,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,3,6,2,0,1,1,3,6,3,40,2,3,2,-2,-2,46300,1,-2,-2,16083,Twin Falls County,1602,-114.473901,42.579837,191,2,1,412,1,744,1096,1973,3508,1840,5481,2717,4604,7321
507,142832,Adler University, ,17 North Dearborn Street,Chicago,IL,60602,17,3,Raymond Crossman,President,3126624000,362515281,68465889,2068100,1,www.adler.edu/,www.adler.edu/admission-aid/,www.adler.edu/campuses/#chicago-financial-aid,https://adler-university.force.com/Adler_Site_Main_Login,www.adler.edu/,www.adler.edu/financial-aid-chicago/, ,https://www.adler.edu/disclosures/,2,1,2,9,2,1,11,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,1,26,0,11,0,7,18,26,26,59,2,2,2,-2,-2,16980,1,176,-2,17031,Cook County,1707,-87.629156,41.882414,155,2,1,412,1,202,936,109,479,1138,588,311,1415,1726
508,142887,American Academy of Art, ,332 S Michigan Ave,Chicago,IL,60604-4302,17,3,Richard H Otto,President,3124610600,463291995,79636513,162800,1,https://www.aaart.edu/,https://www.aaart.edu/admissions/,https://www.aaart.edu/admissions/financial-aid/,https://www.aaart.edu/apply-online/,https://npc.collegeboard.org/app/aaart, , ,www.aaart.edu/americans-with-disabilities-act-accommodation/,2,1,2,5,1,2,30,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,30,15,0,6,2,6,30,30,56,2,1,2,-2,-2,16980,1,176,-2,17031,Cook County,1707,-87.624788,41.87742,171,1,1,412,1,39,89,12,29,128,41,51,118,169
509,143118,Aurora University, ,347 S Gladstone Ave,Aurora,IL,60506-4892,17,3,Rebecca L. Sherrick,President,6308926431,362166964,74585282,163400,1,https://aurora.edu/,https://aurora.edu/admission,https://aurora.edu/admission/financialaid,https://aurora.edu/admission/apply,https://aurora.edu/admission/financialaid/calculator,https://aurora.edu/admission/financialaid/veteran, ,https://aurora.edu/academics/resources/ada,2,1,2,9,1,1,12,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,17,16,18,13,4,12,18,18,21,2,3,2,-2,-2,16980,1,176,-2,17089,Kane County,1711,-88.349023,41.753631,102,1,1,412,1,1495,3231,364,1175,4726,1539,1859,4406,6265
510,143215,Southwestern Illinois College,"SWIC, Belleville Area College, BAC",2500 Carlyle Ave,Belleville,IL,62221-5899,17,3,Nicholas Mance,President,6182352700,370896981,68547256,163600,1,https://www.swic.edu/,https://www.swic.edu/students/services/enrollment-services/admissions/,https://www.swic.edu/students/services/financial-aid/,https://www.swic.edu/apply,https://www.swic.edu/students/services/financial-aid//net-price-calculator/,www.swic.edu/students/veteran-services/,https://www.swic.edu/students/services/student-life/athletics/,https://www.swic.edu/students/services/support-services/disability-access-center/,4,2,1,3,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,4,9,3,0,2,1,4,9,5,40,2,3,2,-2,-2,41180,1,476,-2,17163,St. Clair County,1712,-89.924466,38.516406,88,1,1,412,1,1370,1667,1606,2263,3037,3869,2976,3930,6906
511,143279,Black Hawk College,BHC,6600-34th Avenue,Moline,IL,61265-5899,17,3,Mr. Tim Wynes,President,3097965000,362482309,58045642,163800,1,www.bhc.edu/,www.bhc.edu/admissions/,www.bhc.edu/admissions/paying-for-college/financial-aid/,www.bhc.edu/admissions/get-started/apply/,www.bhc.edu/admissions/paying-for-college/cost-of-attendance/,www.bhc.edu/student-resources/veterans-military-students/educational-benefits/, ,www.bhc.edu/student-resources/disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,6,2,0,1,1,3,6,3,40,2,2,2,-2,-2,19340,1,209,-2,17161,Rock Island County,1717,-90.447799,41.477283,79,1,1,412,1,534,832,840,1537,1366,2377,1374,2369,3743
512,143288,Blackburn College, ,700 College Ave,Carlinville,IL,62626,17,3,Mark Biermann,President,2178543231,370661491,75895235,163900,1,www.blackburn.edu/,https://blackburn.edu/prospective-students/admissions,https://blackburn.edu/financial-aid/,blackburn.edu/application/,https://blackburn.edu/net-price-calculator-new-2017/, , ,blackburn.edu/why-blackburn/academics/lumpkin-learning-commons/lumpkin/,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,21,12,0,10,2,8,22,22,31,2,1,2,-2,-2,41180,1,476,-2,17117,Macoupin County,1713,-89.870241,39.287896,134,1,1,412,1,222,282,2,10,504,12,224,292,516
513,143358,Bradley University, ,1501 W BRADLEY AVE,Peoria,IL,61625-0001,17,3,Stephen Standifird,President,3096767611,370661494,49130768,164100,1,www.bradley.edu/,www.bradley.edu/admissions/freshman,www.bradley.edu/offices/other/sfs,www.bradley.edu/admissions/freshman/apply,https://www.admissions.bradley.edu/ssl/estimator,www.bradley.edu/offices/academic/registrar/veterans,www.bradleybraves.com/,https://www.bradley.edu/offices/student/sas/services/,2,1,2,9,1,1,13,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,18,16,5,14,4,13,19,18,21,2,3,2,-2,-2,37900,1,-2,-2,17143,Peoria County,1717,-89.616786,40.696896,111,1,1,412,1,2266,2515,234,840,4781,1074,2500,3355,5855
514,143376,Paul Mitchell the School-Bradley,Paul Mitchell the school,1600 N. State Rt. 50 Room 522,Bourbonnais,IL,60914,17,3,Lori Clark,CEO,8159325049,364175452,79486786,3065300,1,paulmitchell.edu/bradley,paulmitchell.edu/bradley/request-enrollment-information,paulmitchell.edu/bradley/financial-aid,paulmitchell.edu/bradley/online-application,paulmitchell.edu/bradley/tuition-calculator,paulmitchell.edu/bradley/financial-aid/va, ,paulmitchell.edu/bradley/info/links,9,3,3,2,1,2,0,2,2,-2,2,2,23,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Paul Mitchell Advanced Education                                                ,303610,28100,1,176,-2,17091,Kankakee County,1702,-87.847099,41.172891,21,2,1,412,1,8,129,4,70,137,74,12,199,211
515,143613,Carl Sandburg College, ,2400 Tom L. Wilson Boulevard,Galesburg,IL,61401,17,3,Seamus Reilly,President,3093442518,370896983,60870433,726500,1,www.sandburg.edu/,sandburg.edu/Admissions/index.html,sandburg.edu/Services/Financial-Aid/index.html,www.sandburg.edu/Admissions/Applying To Sandburg/index.html,www.sandburg.edu/About/Student Consumer Information/index.html,sandburg.edu/Services/Financial-Aid/Veterans Support/index.html,www.sandburg.edu/About/Student Consumer Information/index.html,www.sandburg.edu/Services/Disability-Support/index.html,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,6,1,0,2,1,2,6,2,40,2,2,1,Illinois Community College System                                               ,117020,23660,2,-2,-2,17095,Knox County,1717,-90.408203,40.98128,80,1,1,412,1,286,406,341,722,692,1063,627,1128,1755
516,143853,Midwestern University-Downers Grove, ,555 31st Street,Downers Grove,IL,60515-5514,17,3,"Kathleen Goeppinger, Ph.D.",President & Chief Executive Officer,6309694400,363377698,181778846,165700,1,https://www.midwestern.edu/,https://www.midwestern.edu/admissions.xml,https://www.midwestern.edu/about/offices-and-services-directory/office-of-student-financial-services.xml, , ,https://www.midwestern.edu/admissions/military-and-veteran-students.xml, ,https://www.midwestern.edu/academics/student-services/disability-services.xml,2,1,2,9,2,1,13,1,2,1,1,2,21,1,A,-2,-2,-2,1,1,1,1,1,1,25,0,8,0,7,18,25,25,52,2,2,2,-2,-2,16980,1,176,-2,17043,DuPage County,1706,-87.998342,41.828115,153,1,1,412,1,1088,1849,16,27,2937,43,1104,1876,2980
517,144005,Chicago State University,CSU,9501 S. King Drive,Chicago,IL,60628-1598,17,3,"Dr. Zaldwaynaka ""Z"" Scott",President,7739952000,362580815,108109182,169400,1,www.csu.edu/,www.csu.edu/admissions/,www.csu.edu/financialaid/,www.csu.edu/admissions/howtoapplynow.htm,www.csu.edu/financialaid/netpricecalculator.htm,www.csu.edu/veteransaffairs/benefitsprocess.htm,www.csu.edu/IER/consumerinfo.htm,www.csu.edu/dosa/abilities/,1,1,1,9,1,1,11,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,18,13,12,7,5,9,19,18,21,2,2,2,-2,-2,16980,1,176,-2,17031,Cook County,1701,-87.609384,41.718446,110,2,1,412,1,479,1105,285,775,1584,1060,764,1880,2644
518,144050,University of Chicago, ,5801 S Ellis Ave,Chicago,IL,60637,17,3,Robert J. Zimmer,President,7737021234,362177139,5421136,177400,1,www.uchicago.edu/,collegeadmissions.uchicago.edu/,financialaid.uchicago.edu/,https://collegeadmissions.uchicago.edu/apply/,https://collegeadmissions.uchicago.edu/costs/calculate,https://registrar.uchicago.edu/records/veterans-resources/, ,disabilities.uchicago.edu/,2,1,2,9,1,1,11,1,2,2,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,15,8,14,14,6,17,15,15,15,2,4,2,-2,-2,16980,1,176,-2,17031,Cook County,1701,-87.599539,41.787994,96,1,1,412,1,8339,7271,1392,832,15610,2224,9731,8103,17834
519,144157,City Colleges of Chicago-Kennedy-King College, ,6301 S Halsted St,Chicago,IL,60621-2709,17,3,Dr. Gregory Thomas,President,7736025000,362606230,97189864,165400,1,www.ccc.edu/colleges/kennedy/pages/default.aspx,www.ccc.edu/colleges/kennedy/departments/Pages/Admissions.aspx,www.ccc.edu/colleges/kennedy/departments/Pages/Financial-Aid.aspx,www.ccc.edu/colleges/kennedy/services/Pages/Apply-for-College.aspx,www.ccc.edu/colleges/kennedy/services/Pages/Find-Out-How-Much-College-Will-Cost.aspx, ,www.ccc.edu/menu/Pages/Facts-Statistics.aspx,www.ccc.edu/colleges/kennedy/departments/Pages/Disability-Access-Center.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,6,3,0,1,1,3,9,7,40,2,2,1,City Colleges of Chicago                                                        ,117010,16980,1,176,-2,17031,Cook County,1701,-87.643425,41.780253,80,1,1,412,1,283,499,367,729,782,1096,650,1228,1878
520,144166,City Colleges of Chicago-Malcolm X College, ,1900 W Jackson Blvd,Chicago,IL,60612-3197,17,3,David Sanders,President,3128507000,362606236,72358468,165000,1,www.ccc.edu/colleges/malcolm-x/pages/default.aspx,www.ccc.edu/colleges/malcolm-x/departments/Pages/Admissions.aspx,www.ccc.edu/colleges/malcolm-x/departments/Pages/Financial-Aid.aspx,www.ccc.edu/colleges/malcolm-x/services/Pages/Apply-for-College.aspx,www.ccc.edu/colleges/malcolm-x/services/Pages/Find-Out-How-Much-College-Will-Cost.aspx, ,www.ccc.edu/menu/Pages/Facts-Statistics.aspx,www.ccc.edu/colleges/malcolm-x/departments/Pages/Disability-Access-Center.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,9,3,0,1,1,3,9,7,40,2,3,1,City Colleges of Chicago                                                        ,117010,16980,1,176,-2,17031,Cook County,1707,-87.675321,41.878092,88,1,1,412,1,653,2132,1078,3410,2785,4488,1731,5542,7273
521,144175,City Colleges of Chicago-Olive-Harvey College, ,10001 S Woodlawn Ave,Chicago,IL,60628-1696,17,3,Kimberly Hollingsworth,President,7732916100,362606236,060371085|193592268,976700,1,ccc.edu/colleges/olive-harvey/pages/default.aspx,ccc.edu/colleges/olive-harvey/departments/Pages/Admissions.aspx,ccc.edu/colleges/olive-harvey/departments/Pages/Financial-Aid.aspx,ccc.edu/colleges/olive-harvey/services/Pages/Apply-for-College.aspx,ccc.edu/colleges/olive-harvey/services/Pages/Find-Out-How-Much-College-Will-Cost.aspx, ,www.ccc.edu/menu/Pages/Facts-Statistics.aspx,www.ccc.edu/colleges/olive-harvey/departments/Pages/Disability-Access-Center.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,3,3,0,1,1,2,9,7,40,2,2,1,City Colleges of Chicago                                                        ,117010,16980,1,176,-2,17031,Cook County,1702,-87.589249,41.709997,71,1,1,412,1,217,532,358,848,749,1206,575,1380,1955
522,144184,City Colleges of Chicago-Harry S Truman College, ,1145 W Wilson Ave.,Chicago,IL,60640-6063,17,3,Shawn Jackson,President,7739074000,362606236,77039931,164800,1,ccc.edu/colleges/truman/pages/default.aspx,ccc.edu/colleges/truman/departments/Pages/Admissions.aspx,ccc.edu/colleges/truman/departments/Pages/Financial-Aid.aspx,ccc.edu/colleges/truman/services/Pages/Apply-for-College.aspx,ccc.edu/colleges/truman/services/Pages/Find-Out-How-Much-College-Will-Cost.aspx, ,www.ccc.edu/menu/Pages/Facts-Statistics.aspx,www.ccc.edu/colleges/truman/departments/Pages/Disability-Access-Center.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,6,1,0,1,1,3,6,7,40,2,3,1,City Colleges of Chicago                                                        ,117010,16980,1,176,-2,17031,Cook County,1709,-87.659107,41.964502,79,1,1,412,1,452,749,1355,2630,1201,3985,1807,3379,5186
523,144193,City Colleges of Chicago-Richard J Daley College, ,7500 S Pulaski Rd,Chicago,IL,60652-1299,17,3,Dr. Janine E. Janosky,President,7738387500,362606236,39334594,164900,1,ccc.edu/colleges/daley/pages/default.aspx,ccc.edu/colleges/daley/departments/Pages/Admissions.aspx,ccc.edu/colleges/daley/departments/Pages/Financial-Aid.aspx,ccc.edu/colleges/daley/services/Pages/Apply-for-College.aspx,ccc.edu/colleges/daley/services/Pages/Find-Out-How-Much-College-Will-Cost.aspx, ,www.ccc.edu/menu/Pages/Facts-Statistics.aspx,www.ccc.edu/colleges/daley/departments/Pages/Disability-Access-Center.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,6,3,0,2,1,3,9,7,40,2,2,1,City Colleges of Chicago                                                        ,117010,16980,1,176,-2,17031,Cook County,1703,-87.723981,41.755955,79,1,1,412,1,721,764,1197,2247,1485,3444,1918,3011,4929
