query_id,placekey,error,pollingHours,latitude,longitude,startDate,endDate,sources,address.locationName,address.line1,address.city,address.state,address.zip,notes,address.line2,name,voterServices
291,225@5pw-592-vzz,,"Fri, Oct 30: 8:30 am - 3:30 pm
Sat, Oct 31: 8:30 am - 3:30 pm
Mon, Nov 2: 8:30 am - 12:00 pm",41.4661687,-87.0628164,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Porter County Administration Center,155 Indiana Ave,Valparaiso,IN,46383,,STE 102A,,
292,223@5pv-ysd-3h5,,"Fri, Oct 30: 8:30 am - 3:30 pm
Sat, Oct 31: 8:30 am - 3:30 pm
Mon, Nov 2: 8:30 am - 12:00 pm",41.5483888,-87.1832125,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Portage North County Building,3560 Willowcreek Rd.,Portage,IN,46368,,,,
293,222@5pv-y8c-xt9,,"Fri, Oct 30: 8:30 am - 3:30 pm
Sat, Oct 31: 8:30 am - 3:30 pm
Mon, Nov 2: 8:30 am - 12:00 pm",41.4733873,-87.1810198,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Union Township Fire Station #2,267 N. 600 W.,Valparaiso,IN,46385,,,,
294,227@5pv-zwc-zs5,,"Fri, Oct 30: 8:30 am - 3:30 pm
Sat, Oct 31: 8:30 am - 3:30 pm
Mon, Nov 2: 8:30 am - 12:00 pm",41.3260513,-87.1993752,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Hebron Community Center,611 N. Main St,Hebron,IN,46341,,,,
295,22b@5pv-yd2-td9,,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.4523983,-87.4696069,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",St John Township Assessor's Office,9157 Wicker Ave,St. John,IN,46373,,,,
296,224@5pv-ykv-sh5,,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.492423,-87.4510307,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Schereville Town Hall,10 E Joliet St,Schererville,IN,46375,,,,
297,zzw-222@5pv-yjr-wkz,,"Fri, Oct 30: 8:30 am - 4:30 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8:30 am - 12:00 pm",41.4479418,-87.3685688,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Lake County Board of Elections and Registration Office,2293 North Main St,Crown Point,IN,46307,,,,
298,228@5pw-3qj-r8v,,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.2938092,-87.4189701,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Lowell Town Hall,501 E Main St,Lowell,IN,46356,,,,
299,@5pv-yfb-2x5,Invalid address,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.5563801,-87.4758481,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Wicker Park Social Gather,2215 Ridge Rd,Highland,IN,46322,,,,
300,225@5pv-yff-wff,,"Fri, Oct 30: 9 am - 4 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.5618037,-87.5039292,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Munster Town Hall,1005 Ridge Road,Munster,IN,46321,,,,
301,223-222@5pv-y92-gx5,,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.4248663,-87.2383797,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Winfield Town Hall,10645 Randolph St,Crown Point,IN,46307,,,,
302,222@5pv-ywg-kfz,,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.6165436,-87.5203422,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Hammond Clerk's Office,232 Russell St,Hammond,IN,46320,,,,
303,22c@5pv-yv8-bc5,,"Fri, Oct 30: 9 am - 4 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.6456175,-87.4446436,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",East Chicago Clerk's Office,3711 Main Street,East Chicago,IN,46312,,,,
304,223@5pv-y72-bc5,,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.5314777,-87.2517269,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Hobart Police Community Center,705 E 4th St,Hobart,IN,46342,,,,
305,@5pv-y7c-c5z,Invalid address,"Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 2 pm
Mon, Nov 2: 9 am - 12 pm",41.6028169,-87.3387945,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Gary Genesis Center,1 Genesis Plaza,Gary,IN,46402,,,,
306,222@5pt-zh8-v75,,"Fri, Oct 30: 9 am - 4 pm, 5 pm - 8 pm
Sat, Oct 31: 8 am - 12 pm, 1 pm - 4 pm
Mon, Nov 2: 9 am - 12 pm",40.9371891,-87.1514618,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Former Jasper County Prosecuting Attorney's Office,128 North Cullen Street,Rensselaer,IN,47978,,,,
307,222@5pt-z8k-jgk,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 12 pm
Mon, Nov 2: 8 am - 12 pm",40.769628,-87.4444888,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Newton County Courthouse,201 N 3rd St,Kentland,IN,47951,,,,
308,@5pw-5gb-835,Invalid address,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 12 pm
Mon, Nov 2: 8 am - 12 pm",41.4298452,-86.8975134,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Wanatah Town Hall,104 N Main Street,Wanatah,IN,46390,,,,
309,222@5pw-5jd-ygk,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.612062,-86.7230111,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",La Porte County Annex Building,809 State Street,La Porte,IN,46350,Meeting Room 2,,,
310,222-222@5pw-5sn-789,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.66596,-86.8368976,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Former Laporte County Library,7089 W 400 N,Michigan City,IN,46360,,,,
311,222@5pw-46k-syv,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.7124896,-86.9034336,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Michigan City County Office Complex,302 W 8th St,Michigan City,IN,46360,,,,
312,222-222@5pw-gk9-z4v,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.298839,-86.6226204,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Starke County Courthouse,53 E Washington,Knox,IN,46534,2nd Floor Conference Room,,,
313,222@5s6-dz9-dd9,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.343909,-86.3114479,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Marshall County Clerk's Office,211 W. Madison Street,Plymouth,IN,46563,,,,
314,228@5pw-dcp-835,,"Fri, Oct 30: 8:00 am - 4:30 pm
Sat, Oct 31: 8 am - 4 pm
Mon, Nov 2: 8 am - 12 pm",41.2387388,-85.8586995,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Kosciusko County Justice Building,121 N Lake St,Warsaw,IN,46580,,,,
315,224-222@5s6-b2v-rhq,,"Fri, Oct 30: 8 am - 5 pm
Sat, Oct 31: 9 am - 4 pm
Mon, Nov 2: 8 am - 12 pm",41.586732,-85.832398,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",First Presbyterian Church,215 E Lincoln Ave,Goshen,IN,46526,N. 5th St. Parking,,,
316,223@5s6-b38-hkf,,"Fri, Oct 30: 8 am - 5 pm
Sat, Oct 31: 9 am - 4 pm
Mon, Nov 2: 8 am - 12 pm",41.6777109,-85.9844854,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Lincoln Center,608 Oakland Ave,Elkhart,IN,46516,,,,
317,224@5pw-d3f-jsq,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.0654985,-86.2151347,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Fulton County Courthouse - Clerk's Office,815 Main St,Rochester,IN,46975,3rd Floor,,,
318,222@5s6-f4q-xt9,,"Fri, Oct 30: 8:00 am - 4:30 pm
Sat, Oct 31: 8 am - 4 pm
Sun, Nov 1: 12 pm - 4 pm
Mon, Nov 2: 8 am - 12 pm",41.6608156,-86.1828842,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",County Services Building,219 Lincolnway West,Mishawaka,IN,46544,,,,
319,225@5s6-cq3-rx5,,"Fri, Oct 30: 8:00 am - 4:30 pm
Sat, Oct 31: 8 am - 4 pm
Sun, Nov 1: 12 pm - 4 pm
Mon, Nov 2: 8 am - 12 pm",41.6754084,-86.253079,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",County City Building,227 W Jefferson Blvd,South Bend,IN,46601,,,,
320,zzw-222@5s6-gsx-jgk,,"Fri, Oct 30: 8 am - 12 pm, 1 pm - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.6431509,-85.4189752,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Lagrange County Courthouse,105 N Detroit St,Lagrange,IN,46761,,,,
321,22f@5s6-c6v-cdv,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.3960888,-85.42458,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Noble County Courthouse,101 N Orange St,Albion,IN,46701,,,,
322,225@63k-66y-w49,,"Fri, Oct 30: 9 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 9 am - 12 pm",40.8812072,-85.4933811,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Huntington County Courthouse,201 N Jefferson St,Huntington,IN,46750,Courthouse Rotunda - 1st Floor,,,
323,22d@5s5-v6r-sbk,,"Fri, Oct 30: 8:00 am - 4:30 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.6342836,-84.9990434,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Steuben County Courthouse,55 S Public Sq,Angola,IN,46703,,,,
324,222-222@63k-b4c-n89,,"Fri, Oct 30: 8 am - 8 pm
Sat, Oct 31: 8 am - 5 pm
Mon, Nov 2: 8 am - 12 pm",41.1142118,-85.1242727,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Allen County Election Board/Memorial Coliseum,4000 Parnell Ave,Fort Wayne,IN,46805,Expo IV,,,
325,222@63k-b82-tjv,,"Fri, Oct 30: 8 am - 4 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.4221647,-85.0231907,10/24/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",New Hope Christian Center,900 South Wayne Street,Waterloo,IN,46793,,,,
326,22c@63k-9sc-9fz,,"Fri, Oct 30: 8:30 am - 4:30 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8:30 am - 12:00 pm",41.3664537,-85.0550879,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",DeKalb County Clerk’s Office,100 S Main St,Auburn,IN,46706,2nd floor,,,
327,22k@63k-49y-wzf,,"Fri, Oct 30: 8:00 am - 4:30 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",40.8297465,-84.9245553,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Adam's County Clerk's Office,112 S 2nd St,Decatur,IN,46733,,,,
328,226@63k-79y-wff,,"Fri, Oct 30: 8:00 am - 4:30 pm
Sat, Oct 31: 7 am - 2 pm
Mon, Nov 2: 8 am - 12 pm",40.7394268,-85.1718551,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Wells County Clerk's Office,102 W Market St,Bluffton,IN,46714,,,,
329,222@63k-6c3-nt9,,"Fri, Oct 30: 8:00 am - 4:30 pm
Sat, Oct 31: 8 am - 3 pm
Mon, Nov 2: 8 am - 12 pm",41.1564739,-85.4890735,10/6/2020,11/2/2020,"[{'name': 'DemocracyWorks', 'official': False}]",Whitley County Courthouse,101 W Van Buren St,Columbia City,IN,46725,,Room 18,,
330,22m@5pw-f6x-tsq,,Open Saturday 10/31/2020 until Saturday 10/31/2020 from 10:00AM to 5:00PM,40.5796916,-85.8729705,,,"[{'name': 'Voting Information Project', 'official': True}]",Converse Town Hall Early,210 N. Jefferson Street (PO Box 473),Converse,IN,46919,,,Converse Town Hall Early,
331,229@5pw-84v-2p9,,Open Saturday 10/31/2020 until Saturday 10/31/2020 from 10:00AM to 5:00PM,40.6598443,-86.1061184,,,"[{'name': 'Voting Information Project', 'official': True}]",Bunker Hill First Free will Baptist Early,279 W Broadway (PO Box 126),Bunker Hill,IN,46914,,,Bunker Hill First Free will Baptist Early,
332,223@5pw-8jv-p9z,,Open Saturday 10/31/2020 until Saturday 10/31/2020 from 10:00AM to 5:00PM| Open Monday 11/02/2020 until Monday 11/02/2020 from 8:00AM to 12:00PM,40.7545615,-86.068921,,,"[{'name': 'Voting Information Project', 'official': True}]",Miami County Courthouse Early,25 N. Broadway,PERU,IN,46970,,,Miami County Courthouse Early,
333,223-222@5pw-8m3-z2k,,Open Saturday 10/31/2020 until Saturday 10/31/2020 from 10:00AM to 5:00PM,40.8672697,-86.0739734,,,"[{'name': 'Voting Information Project', 'official': True}]",Denver Baptist Church Early,111 N. Yorick Street,Denver,IN,46926,,,Denver Baptist Church Early,
334,225@63j-c7v-7dv,,Open Saturday 10/31/2020 until Saturday 10/31/2020 from 8:00AM to 3:00PM| Open Monday 11/02/2020 until Monday 11/02/2020 from 8:30AM to 12:00PM,39.4193554,-85.0123921,,,"[{'name': 'Voting Information Project', 'official': True}]",FRANKLIN COUNTY CLERK'S OFFICE,459 MAIN STREET,BROOKVILLE,IN,47012,,,FRANKLIN COUNTY CLERK'S OFFICE,
335,222@63j-cqp-2tv,,,38.8600096,-84.8685607,,,"[{'name': 'Voting Information Project', 'official': True}]",Posey Fire Department,18474 State Road 250,Patriot,IN,47038,,,Posey Fire Department,
336,@63j-cnn-jvz,Invalid address,,38.874153,-84.988542,,,"[{'name': 'Voting Information Project', 'official': True}]",East Enterprise Firehouse,13091 SR 56,E Enterprise,IN,47019,,,East Enterprise Firehouse,
337,@63j-ct4-5s5,Invalid address,Open Friday 10/30/2020 until Friday 10/30/2020 from 2:00PM to 6:00PM,38.7850376,-84.9266703,,,"[{'name': 'Voting Information Project', 'official': True}]",Florence Firehouse,15337 HILL RD,Florence,IN,47020,,,Florence Firehouse,
338,228@63j-d5m-dd9,,Open Tuesday 10/06/2020 until Monday 11/02/2020 from 8:30AM to 3:00PM| Open Saturday 10/31/2020 until Saturday 10/31/2020 from 8:00AM to 12:00PM,38.747114,-85.068965,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERKS OFFICE,212 W MAIN STREET,VEVAY,IN,47043,,,CLERKS OFFICE,
339,22d@5py-ppj-4vz,,Open Saturday 10/31/2020 until Saturday 10/31/2020 from 8:00AM to 4:00PM| Open Monday 11/02/2020 until Monday 11/02/2020 from 8:00AM to 12:00PM| Open Tuesday 11/03/2020 until Tuesday 11/03/2020 from 6:00AM to 6:00PM,38.7452523,-85.0754975,,,"[{'name': 'Voting Information Project', 'official': True}]",Switzerland Co Tech Bldg,708 W. Seminary St,Vevay,IN,47043,,,Switzerland Co Tech Bldg,
340,223@5py-ck2-ndv,,,38.8049687,-85.1688566,,,"[{'name': 'Voting Information Project', 'official': True}]",Moorefield Firehouse,8124 ST RD 129,Vevay,IN,47043,,,Moorefield Firehouse,
341,zzw-222@63v-4tp-zfz,,,42.5452229,-83.2355949,,,"[{'name': 'Voting Information Project', 'official': True}]",1ST PRESBYTERIAN CHU,1669 West Maple Road,Birmingham,MI,48009,,,,
342,zzw-222@63w-4hr-wff,,,42.6862711,-82.7418786,,,"[{'name': 'Voting Information Project', 'official': True}]",A B LIGHTHOUSE ELEM.,51880 Washington Street,New Baltimore,MI,48047,GYM,,,
343,zzw-222@63v-zvk-gc5,,,42.9757831,-82.4304751,,,"[{'name': 'Voting Information Project', 'official': True}]",1ST UNITED METHODIST,828 Lapeer Avenue,Port Huron,MI,48060,2 BLKS WEST OF 7TH ST ON LAPEER AVE (PARK IN BACK),,,
344,222@63w-3kj-j35,,,43.1198009,-82.797639,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - BROCKWAY TOWNSHIP,7645 Sayles Road,Yale,MI,48097,,,,
345,222-224@5s6-w7f-hbk,,,42.5648376,-83.8037902,,,"[{'name': 'Voting Information Project', 'official': True}]",2/42 COMMUNITY CHURC,7526 Grand River Avenue,Brighton,MI,48114,,,,
346,227@63t-zgh-k9f,,,41.8099809,-83.4426858,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - LUNA PIER CITY,4357 Buckeye Street,Luna Pier,MI,48157,,,,
347,zzw-223@63v-49p-y5f,,,42.3767416,-82.9379916,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - GROSSE POINTE PARK CITY,15115 East Jefferson Avenue,Grosse Pointe Park,MI,48230,,,,
348,222@5sh-db3-dgk,,,43.8063307,-83.0216036,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - COLFAX TOWNSHIP,177 North Barrie Road,Bad Axe,MI,48413,,,,
349,222@63w-3f9-3nq,,,43.2109692,-83.0755225,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - BURNSIDE TOWNSHIP,7045 East Burnside Road,Brown City,MI,48416,,,,
350,222@5s7-397-py9,,,43.2688745,-84.0313024,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - ALBEE TOWNSHIP,10639 Bishop Road,Saint Charles,MI,48655,,,,
351,222@63w-7cs-yy9,,,43.5306081,-82.6083163,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - FORESTER TOWNSHIP,5680 East Deckerville Road,Deckerville,MI,48427,,,,
352,zzw-222@63w-25y-z2k,,,43.2285657,-82.5282613,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - WORTH TOWNSHIP,6903 S Lakeshore Road,Lexington,MI,48450,,,,
353,@5sh-87j-5s5,Invalid address,,43.5318837,-83.0542391,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - EVERGREEN TOWNSHIP,5514 Shabbona Road,Decker,MI,48426,,,,
354,224@63w-82b-fpv,,,43.5271115,-82.7182413,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - MARION TOWNSHIP,2920 East Deckerville Road,Deckerville,MI,48427,,,,
355,222@63w-835-qzz,,,43.5282693,-82.7943782,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - WHEATLAND TOWNSHIP,3860 North Stringer Road,Deckerville,MI,48427,,,,
356,224@5s6-v7g-wc5,,,42.8989304,-83.9868504,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - VERNON TOWNSHIP,6801 Durand Road,Durand,MI,48429,,,,
357,224@5sh-dbc-xh5,,,43.8785913,-83.0896746,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - MEADE TOWNSHIP,2616 Crown Road,Filion,MI,48432,,,,
358,222@5sh-dt8-q2k,,,43.9410392,-82.9938434,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - DWIGHT TOWNSHIP,5082 Clinton Street,Kinde,MI,48445,,,,
359,222@5sh-dst-68v,,,44.0033868,-83.0118644,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - HUME TOWNSHIP,115 Port Crescent Road,Port Austin,MI,48467,,,,
360,22g@5s6-vzk-2p9,,,43.1169699,-83.9699201,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - HAZELTON TOWNSHIP, 7505 ORCHARD ST P. O. BOX #188,New Lothrop,MI,48460,,,,
361,222@5sh-d3h-jjv,,,43.8520322,-82.8823372,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - SIGEL TOWNSHIP,1878 N Verona Road,Bad Axe,MI,48413,,,,
362,222@5sh-ddr-47q,,,43.7291632,-82.879106,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - PARIS TOWNSHIP,3901 Verona Road,Ubly,MI,48475,,,,
363,222@63w-3xg-xbk,,,43.3445455,-82.8261843,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - WATERTOWN TOWNSHIP,2630 South Sandusky Road,Sandusky,MI,48471,,,,
364,222@5sh-8t7-z4v,,,43.6089034,-82.9170163,,,"[{'name': 'Voting Information Project', 'official': True}]",ADDITIONAL REGISTRATION LOCATION - AUSTIN TOWNSHIP,1991 East Cass City Road,Ubly,MI,48475,,,,
365,223@5s7-3mw-zvf,,,43.466511,-83.9391954,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - CARROLLTON TOWNSHIP,1645 Mapleridge Road,Saginaw,MI,48604,,,,
366,225@5s7-3k6-2zf,,,43.3801732,-84.0356114,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - JAMES TOWNSHIP,6060 Swan Creek Road,Saginaw,MI,48609,,,,
367,223@5sh-9v6-4jv,,,44.1292897,-84.0854284,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - MOFFATT TOWNSHIP,1599 BLUE HERON DR,Alger,MI,48610,,,,
368,228@5sh-bcs-389,,,43.602455,-84.068608,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - AUBURN CITY,113 East Elm Street,Auburn,MI,48611,,,,
369,222@5sh-bcp-zs5,,,43.6042574,-84.0923548,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - WILLIAMS TOWNSHIP,1080 West Midland Road,Auburn,MI,48611,,,,
370,222@5sh-9cw-yqf,,,43.9136456,-84.1268663,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - GIBSON TOWNSHIP,6073 Carter Road,Bentley,MI,48613,,,,
371,@5s7-3cx-dqf,Invalid address,,43.2587759,-84.2294616,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - BRANT TOWNSHIP,11012 South Hemlock Road,Saint Charles,MI,48655,,,,
372,222@5s7-3b9-qs5,,,43.2450164,-84.3276422,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - MARION TOWNSHIP,11895 South Merrill Road,Brant,MI,48614,,,,
373,222@5s6-rpy-7bk,,,43.4981725,-84.4565506,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - PORTER TOWNSHIP,2200 W. LAPORTE ROAD,Breckenridge,MI,48615,,4029 South 9 Mile Road,,
374,223@5s6-rmv-ygk,,,43.7566237,-84.5676465,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - WARREN TOWNSHIP,5021 West Shaffer Road,Coleman,MI,48618,,,,
375,222@5s7-33v-sqz,,,43.32299,-84.228224,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - FREMONT TOWNSHIP,6755 South Hemlock Road,Saint Charles,MI,48655,,,,
376,222@5s6-m65-dvz,,,43.8955273,-85.1478328,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - ORIENT TOWNSHIP,5703 30th Avenue,Sears,MI,49679,,,,
377,223@5s6-kvx-99f,,,43.6911502,-85.0272539,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - SHERMAN TOWNSHIP,3550 North Rolland Road,Weidman,MI,48893,,,,
378,222@5sg-yy6-mrk,,,44.3999778,-83.9790513,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - HILL TOWNSHIP,3662 Forest Drive,Lupton,MI,48635,,,,
379,223@5sg-yyw-dy9,,,44.4259942,-83.910086,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - GOODAR TOWNSHIP,5389 DUGGAN DR,Lupton,MI,48635,,4471 COUNTY LINE RD,,
380,223@5sh-9jz-5s5,,,43.85596,-83.9625608,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - PINCONNING CITY,208 South Manitou Street,Pinconning,MI,48650,,,,
381,222@5sh-9k9-pvz,,,43.8683071,-83.9757391,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - PINCONNING TOWNSHIP,1751 East Cody Estey Road,Pinconning,MI,48650,,,,
382,222@5sh-95m-p9z,,,44.0116128,-84.0546428,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - ADAMS TOWNSHIP,6175 Moores Junction Road,Sterling,MI,48659,,,,
383,@5sg-yrb-mp9,Invalid address,,44.2764484,-84.302293,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - OGEMAW TOWNSHIP,4372 W,West Branch,MI,48661,,Michigan 76,,
384,@5sh-79k-fvf,Invalid address,,43.8294405,-83.2702216,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - WINSOR TOWNSHIP,CLERK,Pigeon,MI,48755,,29 South Main Street,,
385,223@5sh-79f-d9z,,,43.8168148,-83.2217489,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - OLIVER TOWNSHIP,6115 Pigeon Road,Pigeon,MI,48755,,,,
386,222@5sg-gzs-psq,,,44.6293779,-83.3422177,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - HARRISVILLE TOWNSHIP,1054 South Poor Farm Road,Harrisville,MI,48740,,,,
387,@5sg-h5n-g8v,Invalid address,,44.5591917,-83.3231518,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - GREENBUSH TOWNSHIP,CLERK,Greenbush,MI,48738,,5070 Woodland Drive,,
388,@5sg-gyd-vzz,Invalid address,,44.5902894,-83.4175812,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - MIKADO TOWNSHIP,CLERK,Mikado,MI,48745,,2268 Hamilton Road,,
389,222@5sh-8n3-h5z,,,43.7184149,-83.1273886,,,"[{'name': 'Voting Information Project', 'official': True}]",CLERK - GRANT TOWNSHIP,3745 Rescue Road,Cass City,MI,48726,,,,
